number,ttr_h,ttr_outlier,ttr_h_log,ttr_h_winsor,opened_at,contact_type,category,subcategory,impact_level,urgency_level,priority_level
INC0000433,603.4166666666666,0,6.404263805575412,603.4166666666666,2016-02-29 20:32:00+00:00,Phone,Category 19,Subcategory 289,1,1,1
INC0000434,0.9166666666666666,0,0.6505875661411493,0.9166666666666666,2016-02-29 21:00:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0000439,60.13333333333333,0,4.113057271154255,60.13333333333333,2016-02-29 21:44:00+00:00,Phone,Category 45,Subcategory 220,2,2,3
INC0000440,23.166666666666668,0,3.1849742731925192,23.166666666666668,2016-02-29 21:54:00+00:00,Phone,Category 53,Subcategory 80,2,2,3
INC0000441,351.51666666666665,0,5.865097902458474,351.51666666666665,2016-02-29 22:20:00+00:00,Phone,Category 45,Subcategory 229,1,1,1
INC0000455,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-02-29 23:36:00+00:00,Phone,Category 40,Subcategory 215,2,2,3
INC0000458,421.9166666666667,0,6.047175154121988,421.9166666666667,2016-02-29 23:53:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0000464,517.7666666666667,0,6.251454199542855,517.7666666666667,2016-03-01 01:22:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0000467,1040.95,0,6.948849236517098,1040.95,2016-03-01 01:31:00+00:00,Phone,Category 46,Subcategory 231,2,2,3
INC0000468,7.583333333333333,0,2.1498223384416355,7.583333333333333,2016-03-01 01:36:00+00:00,Phone,Category 53,Subcategory 130,2,2,3
INC0000469,32.916666666666664,0,3.5239065356545947,32.916666666666664,2016-03-01 01:42:00+00:00,Phone,Category 45,Subcategory 94,2,2,3
INC0000473,517.4166666666666,0,6.250779294727019,517.4166666666666,2016-03-01 01:49:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0000477,30.516666666666666,0,3.4505165064363568,30.516666666666666,2016-03-01 02:30:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000480,6.716666666666667,0,2.0433824918641332,6.716666666666667,2016-03-01 02:56:00+00:00,Phone,Category 63,Subcategory 164,2,2,3
INC0000486,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-03-01 03:57:00+00:00,Phone,Category 40,Subcategory 215,2,2,3
INC0000491,0.7666666666666667,0,0.5690945318899665,0.7666666666666667,2016-03-01 05:04:00+00:00,Phone,Category 45,Subcategory 29,2,2,3
INC0000493,392.3833333333333,0,5.9747845393567784,392.3833333333333,2016-03-01 06:05:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0000494,51.06666666666667,0,3.952524948737476,51.06666666666667,2016-03-01 07:09:00+00:00,Phone,Category 55,Subcategory 170,2,2,3
INC0000497,82.13333333333334,0,4.420445744577827,82.13333333333334,2016-03-01 07:42:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0000499,1.35,0,0.8544153281560676,1.35,2016-03-01 07:55:00+00:00,Phone,Category 53,Subcategory 83,2,2,3
INC0000500,25.2,0,3.265759410767051,25.2,2016-03-01 07:56:00+00:00,Phone,Category 13,Subcategory 302,1,2,2
INC0000503,33.38333333333333,0,3.537571950849151,33.38333333333333,2016-03-01 08:00:00+00:00,Phone,Category 53,Subcategory 168,2,2,3
INC0000504,32.4,0,3.5085558999826545,32.4,2016-03-01 08:02:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000505,50.0,0,3.9318256327243257,50.0,2016-03-01 08:10:00+00:00,Phone,Category 55,Subcategory 170,2,2,3
INC0000508,394.55,0,5.9802772014674055,394.55,2016-03-01 08:18:00+00:00,Phone,Category 51,Subcategory 25,1,2,2
INC0000509,57.11666666666667,0,4.062452484453551,57.11666666666667,2016-03-01 08:21:00+00:00,Phone,Category 53,Subcategory 153,2,2,3
INC0000510,56.55,0,4.0526541351678915,56.55,2016-03-01 08:27:00+00:00,Phone,Category 43,Subcategory 105,2,2,3
INC0000511,510.78333333333336,0,6.2379013583914835,510.78333333333336,2016-03-01 08:28:00+00:00,Phone,Category 37,Subcategory 123,3,3,3
INC0000512,48.86666666666667,0,3.909352776872267,48.86666666666667,2016-03-01 08:29:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000513,55.46666666666667,0,4.033650493549844,55.46666666666667,2016-03-01 08:30:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000516,1.85,0,1.0473189942805592,1.85,2016-03-01 08:35:00+00:00,Phone,Category 45,Subcategory 29,2,2,3
INC0000517,1178.5666666666666,0,7.072902418375241,1178.5666666666666,2016-03-01 08:35:00+00:00,Phone,Category 45,Subcategory 200,3,1,3
INC0000519,26.5,0,3.3141860046725258,26.5,2016-03-01 08:37:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0000520,53.016666666666666,0,3.9892926409194467,53.016666666666666,2016-03-01 08:40:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0000521,23.366666666666667,0,3.193216078087623,23.366666666666667,2016-03-01 08:42:00+00:00,Phone,Category 22,Subcategory 277,2,2,3
INC0000524,364.28333333333336,0,5.900673308159618,364.28333333333336,2016-03-01 08:45:00+00:00,Phone,Category 43,Subcategory 107,2,2,3
INC0000525,78.51666666666667,0,4.3759666432940065,78.51666666666667,2016-03-01 08:48:00+00:00,Phone,Category 19,Subcategory 4,2,2,3
INC0000526,23.133333333333333,0,3.183594010723561,23.133333333333333,2016-03-01 08:52:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000527,10.9,0,2.4765384001174837,10.9,2016-03-01 08:53:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0000528,49.43333333333333,0,3.9206523321262003,49.43333333333333,2016-03-01 08:53:00+00:00,Phone,Category 61,Subcategory 164,3,3,3
INC0000530,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-03-01 08:55:00+00:00,Phone,Category 45,Subcategory 223,2,2,3
INC0000532,26.666666666666668,0,3.3202283191284883,26.666666666666668,2016-03-01 08:59:00+00:00,Phone,Category 45,Subcategory 200,3,3,3
INC0000534,5.316666666666666,0,1.8431916428603257,5.316666666666666,2016-03-01 09:00:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0000535,16.466666666666665,0,2.8602943026588865,16.466666666666665,2016-03-01 09:02:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0000536,72.43333333333334,0,4.296377965140188,72.43333333333334,2016-03-01 09:03:00+00:00,Phone,Category 40,Subcategory 44,2,2,3
INC0000537,0.5333333333333333,0,0.4274440148269396,0.5333333333333333,2016-03-01 09:06:00+00:00,Phone,Category 45,Subcategory 223,2,2,3
INC0000538,28.1,0,3.370738174177447,28.1,2016-03-01 09:08:00+00:00,Phone,Category 20,Subcategory 103,1,2,2
INC0000539,51.81666666666667,0,3.96682679746882,51.81666666666667,2016-03-01 09:10:00+00:00,Phone,Category 37,Subcategory 189,2,2,3
INC0000540,0.5666666666666667,0,0.4489502200479032,0.5666666666666667,2016-03-01 09:11:00+00:00,Phone,Category 45,Subcategory 29,2,2,3
INC0000541,503.1166666666667,0,6.222807722765146,503.1166666666667,2016-03-01 09:13:00+00:00,Phone,Category 23,Subcategory 3,2,3,3
INC0000543,7.1,0,2.0918640616783932,7.1,2016-03-01 09:14:00+00:00,Phone,Category 34,Subcategory 112,2,2,3
INC0000544,50.68333333333333,0,3.9451353568783483,50.68333333333333,2016-03-01 09:15:00+00:00,Phone,Category 9,Subcategory 164,3,3,3
INC0000545,0.016666666666666666,0,0.016529301951210565,0.016666666666666666,2016-03-01 09:16:00+00:00,Phone,Category 45,Subcategory 223,2,2,3
INC0000547,172.21666666666667,0,5.154543219366321,172.21666666666667,2016-03-01 09:18:00+00:00,Phone,Category 53,Subcategory 78,2,2,3
INC0000548,73.71666666666667,0,4.313703181933339,73.71666666666667,2016-03-01 09:19:00+00:00,Phone,Category 42,Subcategory 224,1,1,1
INC0000549,26.116666666666667,0,3.300148544996937,26.116666666666667,2016-03-01 09:22:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0000550,54.46666666666667,0,4.015782239718998,54.46666666666667,2016-03-01 09:23:00+00:00,Phone,Category 9,Subcategory 164,2,3,3
INC0000552,52.86666666666667,0,3.9865118574188854,52.86666666666667,2016-03-01 09:28:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0000553,242.71666666666667,0,5.496006348389779,242.71666666666667,2016-03-01 09:29:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000554,47.2,0,3.8753590210565547,47.2,2016-03-01 09:31:00+00:00,Phone,Category 61,Subcategory 164,2,2,3
INC0000557,5.816666666666666,0,1.919370593820701,5.816666666666666,2016-03-01 09:36:00+00:00,Phone,Category 53,Subcategory 168,2,2,3
INC0000558,696.6666666666666,0,6.54774143377789,696.6666666666666,2016-03-01 09:36:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0000559,71.7,0,4.286341384539473,71.7,2016-03-01 09:36:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0000561,509.5833333333333,0,6.235553862937654,509.5833333333333,2016-03-01 09:41:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000564,73.78333333333333,0,4.314595043753883,73.78333333333333,2016-03-01 09:42:00+00:00,Phone,Category 44,Subcategory 54,2,2,3
INC0000565,55.516666666666666,0,4.034535579903538,55.516666666666666,2016-03-01 09:42:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000566,240.06666666666666,0,5.485073520409857,240.06666666666666,2016-03-01 09:43:00+00:00,Phone,Category 45,Subcategory 94,2,2,3
INC0000568,27.916666666666668,0,3.364418130158859,27.916666666666668,2016-03-01 09:44:00+00:00,Phone,Category 24,Subcategory 164,1,2,2
INC0000569,502.81666666666666,0,6.222212445282127,502.81666666666666,2016-03-01 09:45:00+00:00,Phone,Category 45,Subcategory 150,2,2,3
INC0000570,647.6,0,6.474816193873218,647.6,2016-03-01 09:46:00+00:00,Phone,Category 23,Subcategory 3,3,3,3
INC0000571,2.65,0,1.2947271675944,2.65,2016-03-01 09:47:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0000572,1181.9166666666667,0,7.075738419119071,1181.9166666666667,2016-03-01 09:50:00+00:00,Phone,Category 61,Subcategory 283,2,2,3
INC0000574,150.36666666666667,0,5.019705149435795,150.36666666666667,2016-03-01 09:54:00+00:00,Phone,Category 53,Subcategory 303,3,3,3
INC0000576,54.0,0,4.007333185232471,54.0,2016-03-01 09:55:00+00:00,Phone,Category 26,Subcategory 175,1,2,2
INC0000577,384.6,0,5.9548005627363905,384.6,2016-03-01 09:56:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0000579,56.61666666666667,0,4.053811877699524,56.61666666666667,2016-03-01 09:57:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000582,22.066666666666666,0,3.138388573955514,22.066666666666666,2016-03-01 10:01:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0000583,11.766666666666667,0,2.5468376075184906,11.766666666666667,2016-03-01 10:04:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000587,,0,,,2016-03-01 10:10:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000588,0.48333333333333334,0,0.39429180751003917,0.48333333333333334,2016-03-01 10:10:00+00:00,Phone,Category 40,Subcategory 44,2,2,3
INC0000590,48.483333333333334,0,3.9016359125416593,48.483333333333334,2016-03-01 10:11:00+00:00,Phone,Category 53,Subcategory 303,3,3,3
INC0000591,553.9833333333333,0,6.318938083265494,553.9833333333333,2016-03-01 10:12:00+00:00,Phone,Category 34,Subcategory 154,2,2,3
INC0000592,79.56666666666666,0,4.389084999041327,79.56666666666666,2016-03-01 10:14:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000594,384.9166666666667,0,5.955621456692752,384.9166666666667,2016-03-01 10:16:00+00:00,Phone,Category 55,Subcategory 170,2,2,3
INC0000595,391.68333333333334,0,5.973003519464398,391.68333333333334,2016-03-01 10:16:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0000596,22.4,0,3.152736022363656,22.4,2016-03-01 10:16:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000597,45.9,0,3.8480176754522337,45.9,2016-03-01 10:22:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0000598,56.083333333333336,0,4.044512188474225,56.083333333333336,2016-03-01 10:23:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000599,319.8333333333333,0,5.77092177749383,319.8333333333333,2016-03-01 10:23:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0000600,33.1,0,3.529297384289471,33.1,2016-03-01 10:27:00+00:00,Phone,Category 32,Subcategory 9,3,3,3
INC0000602,143.35,0,4.972240906108944,143.35,2016-03-01 10:34:00+00:00,Phone,Category 35,Subcategory 132,2,2,3
INC0000603,53.983333333333334,0,4.007030109006481,53.983333333333334,2016-03-01 10:35:00+00:00,Phone,Category 9,Subcategory 164,3,2,3
INC0000604,,0,,,2016-03-01 10:36:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000605,391.3333333333333,0,5.972111818592167,391.3333333333333,2016-03-01 10:38:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000606,383.76666666666665,0,5.9526370899527565,383.76666666666665,2016-03-01 10:39:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0000607,27.866666666666667,0,3.3626875269002796,27.866666666666667,2016-03-01 10:39:00+00:00,Phone,Category 53,Subcategory 117,2,2,3
INC0000609,384.8,0,5.955319100471629,384.8,2016-03-01 10:43:00+00:00,Phone,Category 53,Subcategory 225,2,2,3
INC0000610,24.45,0,3.2367157429965316,24.45,2016-03-01 10:46:00+00:00,Phone,Category 53,Subcategory 194,2,2,3
INC0000611,22.45,0,3.1548704948922883,22.45,2016-03-01 10:47:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0000612,24.15,0,3.224857896545748,24.15,2016-03-01 10:49:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0000613,24.416666666666668,0,3.2354051268194115,24.416666666666668,2016-03-01 10:53:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000614,29.05,0,3.4028626609812167,29.05,2016-03-01 10:54:00+00:00,Phone,Category 9,Subcategory 52,2,2,3
INC0000615,0.9333333333333333,0,0.659245628884264,0.9333333333333333,2016-03-01 10:57:00+00:00,Phone,Category 45,Subcategory 223,2,2,3
INC0000617,23.05,0,3.1801349965517702,23.05,2016-03-01 11:00:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0000618,3.3333333333333335,0,1.4663370687934272,3.3333333333333335,2016-03-01 11:01:00+00:00,Phone,Category 45,Subcategory 208,2,2,3
INC0000619,1.9666666666666666,0,1.0874389880699844,1.9666666666666666,2016-03-01 11:03:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000620,53.43333333333333,0,3.9969767113083097,53.43333333333333,2016-03-01 11:04:00+00:00,Phone,Category 26,Subcategory 164,3,3,3
INC0000621,45.86666666666667,0,3.847306690708455,45.86666666666667,2016-03-01 11:07:00+00:00,Phone,Category 61,Subcategory 164,2,2,3
INC0000622,25.183333333333334,0,3.2651230760335204,25.183333333333334,2016-03-01 11:08:00+00:00,Phone,Category 32,Subcategory 9,3,3,3
INC0000623,408.48333333333335,0,6.014896202424155,408.48333333333335,2016-03-01 11:10:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000624,2.8333333333333335,0,1.3437347467010947,2.8333333333333335,2016-03-01 11:17:00+00:00,Phone,Category 42,Subcategory 224,2,2,3
INC0000625,404.4,0,6.004874234017899,404.4,2016-03-01 11:17:00+00:00,Phone,Category 20,Subcategory 103,1,2,2
INC0000627,140.66666666666666,0,4.953476880256307,140.66666666666666,2016-03-01 11:17:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000628,53.266666666666666,0,3.9939101649003304,53.266666666666666,2016-03-01 11:19:00+00:00,Phone,Category 53,Subcategory 168,2,2,3
INC0000630,25.333333333333332,0,3.270835563798912,25.333333333333332,2016-03-01 11:20:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000631,49.766666666666666,0,3.9272399712330066,49.766666666666666,2016-03-01 11:21:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000632,149.81666666666666,0,5.016064971129032,149.81666666666666,2016-03-01 11:22:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000633,45.68333333333333,0,3.8433872130380076,45.68333333333333,2016-03-01 11:22:00+00:00,Phone,Category 61,Subcategory 16,2,1,2
INC0000634,76.9,0,4.355425952876702,76.9,2016-03-01 11:22:00+00:00,Phone,Category 53,Subcategory 168,2,2,3
INC0000637,45.96666666666667,0,3.849438130236525,45.96666666666667,2016-03-01 11:26:00+00:00,Phone,Category 43,Subcategory 105,1,2,2
INC0000638,1.5333333333333334,0,0.9295359586241757,1.5333333333333334,2016-03-01 11:26:00+00:00,Phone,Category 9,Subcategory 164,2,1,2
INC0000644,271.5833333333333,0,5.607944377750384,271.5833333333333,2016-03-01 11:31:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000645,2.966666666666667,0,1.377926111449374,2.966666666666667,2016-03-01 11:32:00+00:00,Phone,Category 45,Subcategory 200,2,1,2
INC0000648,49.916666666666664,0,3.930190309383595,49.916666666666664,2016-03-01 11:33:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0000649,243.21666666666667,0,5.498055809415924,243.21666666666667,2016-03-01 11:35:00+00:00,Phone,Category 32,Subcategory 9,3,3,3
INC0000650,2.9833333333333334,0,1.38211898970941,2.9833333333333334,2016-03-01 11:36:00+00:00,Phone,Category 45,Subcategory 200,2,1,2
INC0000651,309.9,0,5.739471317064708,309.9,2016-03-01 11:36:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000653,3.05,0,1.3987168811184478,3.05,2016-03-01 11:39:00+00:00,Phone,Category 43,Subcategory 105,2,2,3
INC0000654,28.783333333333335,0,3.3939489529373272,28.783333333333335,2016-03-01 11:40:00+00:00,Phone,Category 42,Subcategory 224,2,2,3
INC0000655,45.86666666666667,0,3.847306690708455,45.86666666666667,2016-03-01 11:40:00+00:00,Phone,Category 53,Subcategory 271,2,2,3
INC0000660,,0,,,2016-03-01 11:49:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000661,5.883333333333334,0,1.929103030738932,5.883333333333334,2016-03-01 11:51:00+00:00,Phone,Category 45,Subcategory 229,1,1,1
INC0000664,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-03-01 11:53:00+00:00,Phone,Category 34,Subcategory 151,2,2,3
INC0000665,383.26666666666665,0,5.951336756017203,383.26666666666665,2016-03-01 11:56:00+00:00,Phone,Category 55,Subcategory 170,2,2,3
INC0000666,2.433333333333333,0,1.2335316065674804,2.433333333333333,2016-03-01 11:56:00+00:00,Phone,Category 42,Subcategory 224,2,2,3
INC0000668,219.56666666666666,0,5.396199992349904,219.56666666666666,2016-03-01 11:59:00+00:00,Phone,Category 61,Subcategory 164,2,2,3
INC0000669,68.01666666666667,0,4.234348021323466,68.01666666666667,2016-03-01 12:01:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0000670,25.6,0,3.2809112157876537,25.6,2016-03-01 12:04:00+00:00,Phone,Category 34,Subcategory 162,2,2,3
INC0000672,507.2,0,6.230875070886063,507.2,2016-03-01 12:05:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000673,46.78333333333333,0,3.866676903661269,46.78333333333333,2016-03-01 12:06:00+00:00,Phone,Category 53,Subcategory 303,3,3,3
INC0000674,47.25,0,3.876395827784995,47.25,2016-03-01 12:07:00+00:00,Phone,Category 34,Subcategory 112,2,2,3
INC0000675,3.85,0,1.5789787049493917,3.85,2016-03-01 12:09:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000676,44.61666666666667,0,3.8202731468185784,44.61666666666667,2016-03-01 12:09:00+00:00,Phone,Category 45,Subcategory 229,2,2,3
INC0000677,602.1166666666667,0,6.402110655072062,602.1166666666667,2016-03-01 12:11:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0000678,76.78333333333333,0,4.3539271837277145,76.78333333333333,2016-03-01 12:12:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000679,75.7,0,4.33990170837321,75.7,2016-03-01 12:12:00+00:00,Phone,Category 20,Subcategory 103,3,3,3
INC0000681,506.98333333333335,0,6.230448638641325,506.98333333333335,2016-03-01 12:19:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0000682,,0,,,2016-03-01 12:19:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000686,,0,,,2016-03-01 12:27:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0000687,44.4,0,3.8155121050473024,44.4,2016-03-01 12:27:00+00:00,Phone,Category 17,Subcategory 12,3,2,3
INC0000688,3.566666666666667,0,1.5187835441659696,3.566666666666667,2016-03-01 12:27:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000692,3.55,0,1.5151272329628591,3.55,2016-03-01 12:29:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000694,3.5166666666666666,0,1.5077742586576002,3.5166666666666666,2016-03-01 12:31:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000695,3.5166666666666666,0,1.5077742586576002,3.5166666666666666,2016-03-01 12:32:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000696,50.083333333333336,0,3.9334582861482112,50.083333333333336,2016-03-01 12:33:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0000697,3.4833333333333334,0,1.5003668173797384,3.4833333333333334,2016-03-01 12:34:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000698,3.466666666666667,0,1.496642418288756,3.466666666666667,2016-03-01 12:35:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000699,3.2666666666666666,0,1.4508328822574619,3.2666666666666666,2016-03-01 12:36:00+00:00,Phone,Category 44,Subcategory 54,2,2,3
INC0000700,3.45,0,1.4929040961781488,3.45,2016-03-01 12:37:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
INC0000702,3.4166666666666665,0,1.4853852637641214,3.4166666666666665,2016-03-01 12:39:00+00:00,Phone,Category 19,Subcategory 289,2,2,3
